"","id","name","price","longitude","latitude","review_scores_rating","host_listings_count","neighbourhood_cleansed","property_type","room_type","bedrooms","beds","log_price","log_score","log_house","log_bed","log_bedroom"
"260",7310887,"Spacious and Sunny Brookline Apartment",324,-71.13829,42.34532,4.96,1,"Brighton","Entire residential home","Entire home/apt",3,3,5.78074351579233,1.60140574073684,0,1.09861228866811,1.09861228866811
"261",7330494,"Private apartment /parking/cozy garden. STR-398119",158,-71.05388,42.33053,4.85,3,"South Boston","Entire rental unit","Entire home/apt",1,1,5.06259503302697,1.57897870494939,1.09861228866811,0,0
"262",7342489,"Beautiful 2Bedroom in the South End, Garden Unit",352,-71.07644,42.34447,4.58,101,"South End","Entire rental unit","Entire home/apt",2,2,5.8636311755981,1.52169899812609,4.61512051684126,0.693147180559945,0.693147180559945
"263",7479725,"Sunny bedroom in Allston",44,-71.13372,42.35976,4.77,5,"Allston","Private room in residential home","Private room",1,1,3.78418963391826,1.56234630490025,1.6094379124341,0,0
"264",7482195,"Private room near bus stop",50,-71.11671,42.28413,4,2,"Roslindale","Private room in residential home","Private room",1,1,3.91202300542815,1.38629436111989,0.693147180559945,0,0
"265",7499960,"SAFE CENTRAL CITY LOCATION! WalkToWork/Everywhere!",205,-71.09488,42.35105,4.53,4,"Fenway","Entire condominium (condo)","Entire home/apt",1,1,5.32300997913841,1.51072193949494,1.38629436111989,0,0
"266",7539864,"5 bedroom/3.5 bath  home w/ large yard and pool.",130,-71.12388,42.24086,5,5,"Hyde Park","Entire residential home","Entire home/apt",5,5,4.86753445045558,1.6094379124341,1.6094379124341,1.6094379124341,1.6094379124341
"267",7575052,"Sunny and Quiet top floor #8",115,-71.07607,42.34128,4.88,11,"South End","Entire rental unit","Entire home/apt",1,2,4.74493212836325,1.58514521986506,2.39789527279837,0.693147180559945,0
"268",7611271,"Spacious 4 BR | 2.5 BA Single-Family Home",488,-71.03544,42.333,4.88,4,"South Boston","Entire townhouse","Entire home/apt",5,6,6.19031540585315,1.58514521986506,1.38629436111989,1.79175946922805,1.6094379124341
"269",7614517,"Beacon Hill Studio w/ patio&parking",200,-71.06856,42.36023,4.89,1,"Beacon Hill","Entire rental unit","Entire home/apt",1,1,5.29831736654804,1.58719230348678,0,0,0
"270",7633883,"Beacon Hill Duplex on Charles|3 BR 2BA",415,-71.0715,42.35763,4.68,69,"Beacon Hill","Entire rental unit","Entire home/apt",3,3,6.0282785202307,1.54329810992956,4.23410650459726,1.09861228866811,1.09861228866811
"271",7714627,"Beautiful South End Penthouse!",211,-71.07166,42.34332,4.84,1,"South End","Entire rental unit","Entire home/apt",1,1,5.35185813347607,1.57691472072854,0,0,0
"272",7797744,"Allston Close to Harvard Business E",53,-71.12941,42.35842,4.76,3,"Allston","Private room in residential home","Private room",1,1,3.97029191355212,1.56024766824333,1.09861228866811,0,0
"273",7868209,"Beautiful Sunny Bedroom in Boston",76,-71.12698,42.35017,4.5,2,"Allston","Private room in rental unit","Private room",1,1,4.33073334028633,1.50407739677627,0.693147180559945,0,0
"274",7900936,"Morning Glory Bed & Breakfast!",75,-71.12412,42.24179,4.98,1,"Hyde Park","Private room in bed and breakfast","Private room",1,1,4.31748811353631,1.60542989103656,0,0,0
"275",7910223,"Charming home Away from Home, close to parks",189,-71.1004,42.31689,4.85,3,"Jamaica Plain","Entire guest suite","Entire home/apt",1,2,5.24174701505964,1.57897870494939,1.09861228866811,0.693147180559945,0
"276",7927765,"Andrew Sq Room Close to T&Shops",75,-71.05822,42.32404,4.5,22,"Dorchester","Private room in rental unit","Private room",1,1,4.31748811353631,1.50407739677627,3.09104245335832,0,0
"277",7934491,"A Very Large Room - Beige Room",165,-71.05969,42.32601,5,22,"Dorchester","Private room in rental unit","Private room",1,1,5.10594547390058,1.6094379124341,3.09104245335832,0,0
"278",7939556,"Andrew Sq - Quiet Yellow Room",100,-71.05963,42.3241,5,22,"Dorchester","Private room in rental unit","Private room",1,1,4.60517018598809,1.6094379124341,3.09104245335832,0,0
"279",7949859,"A Very Large Room- Great for Couple",85,-71.05839,42.3242,4.5,22,"Dorchester","Private room in rental unit","Private room",1,1,4.44265125649032,1.50407739677627,3.09104245335832,0,0
"280",8014642,"Nice bedroom in a shared apt.",79,-71.09757,42.32554,3.5,1,"Roxbury","Private room in residential home","Private room",1,1,4.36944785246702,1.25276296849537,0,0,0
"281",8014683,"One-Bed Condo (Downtown Boston)",179,-71.05804,42.35308,5,1,"Downtown","Entire condominium (condo)","Entire home/apt",1,1,5.18738580584075,1.6094379124341,0,0,0
"282",8055839,"Updated South Boston Condo",206,-71.05366,42.33567,4.4,1,"South Boston","Entire rental unit","Entire home/apt",2,2,5.32787616878958,1.48160454092422,0,0.693147180559945,0.693147180559945
"283",8067585,"Friendly Resting Spot/Great Transit",96,-71.11454,42.30439,4.97,1,"Jamaica Plain","Private room in residential home","Private room",1,1,4.56434819146784,1.60341984010854,0,0,0
"284",8112652,"Boston University Harvard MIT",38,-71.13722,42.3547,4.67,4,"Allston","Private room in residential home","Private room",1,1,3.63758615972639,1.54115907168081,1.38629436111989,0,0
"285",8170181,"Gorgeous Beacon Hill Apartment",90,-71.06645,42.36105,4.75,1,"Beacon Hill","Entire rental unit","Entire home/apt",1,1,4.49980967033027,1.55814461804655,0,0,0
"286",8224214,"Welcome2Boston2: Near BC/BU/Harvard",90,-71.15179,42.34094,4.64,2,"Brighton","Entire rental unit","Entire home/apt",3,3,4.49980967033027,1.53471436623816,0.693147180559945,1.09861228866811,1.09861228866811
"287",8227206,"Gorgeous Sunny King Suite: Historic North End",357,-71.05627,42.36459,4.85,1,"North End","Entire rental unit","Entire home/apt",1,1,5.87773578177964,1.57897870494939,0,0,0
"288",8231382,"*** Sunny Studio *** near Airport & Train stop",75,-71.03634,42.37594,4.38,10,"East Boston","Entire condominium (condo)","Entire home/apt",1,2,4.31748811353631,1.47704872438835,2.30258509299405,0.693147180559945,0
"289",8283433,"Airy light-filled remodeled 2BR on tree lined St",311,-71.11714,42.31086,4.95,1,"Jamaica Plain","Entire rental unit","Entire home/apt",2,5,5.73979291217923,1.5993875765806,0,1.6094379124341,0.693147180559945
"290",8402408,"Room on Top - South End brownstone",100,-71.07681,42.33696,4.86,1,"South End","Private room in loft","Private room",1,1,4.60517018598809,1.5810384379124,0,0,0
"291",8442940,"Sunny and cozy home near one end of freedom trail",149,-71.06517,42.37736,4.92,1,"Charlestown","Entire residential home","Entire home/apt",1,1,5.00394630594546,1.59330853050422,0,0,0
"292",8483020,"Country Cottage in the City",129,-71.14593,42.25481,4.92,1,"West Roxbury","Entire guesthouse","Entire home/apt",1,1,4.85981240436167,1.59330853050422,0,0,0
"293",8490356,"Gorgeous and Bright Victorian Home",70,-71.11599,42.25274,4.75,4,"Hyde Park","Private room in residential home","Private room",1,1,4.24849524204936,1.55814461804655,1.38629436111989,0,0
"294",8518237,"Executive Garden Apartment",246,-71.16095,42.34196,4.99,2,"Brighton","Entire rental unit","Entire home/apt",1,1,5.50533153593236,1.60743590976343,0.693147180559945,0,0
"295",8552338,"Sunny Room  Allston",53,-71.13511,42.35953,4.81,5,"Allston","Private room in residential home","Private room",1,1,3.97029191355212,1.57069708411767,1.6094379124341,0,0
"296",8553163,"Boston, Back Bay Condo w/Private Roof Deck",249,-71.08055,42.34542,4.89,1,"Back Bay","Entire condominium (condo)","Entire home/apt",1,2,5.51745289646471,1.58719230348678,0,0.693147180559945,0
"297",8584276,"Furnished Back Bay 345",189,-71.08911,42.34874,4.38,2,"Back Bay","Entire condominium (condo)","Entire home/apt",2,3,5.24174701505964,1.47704872438835,0.693147180559945,1.09861228866811,0.693147180559945
"298",8634599,"Stunning suite, historic victorian",157,-71.11108,42.30928,4.55,7,"Jamaica Plain","Private room in guest suite","Private room",1,1,5.05624580534831,1.51512723296286,1.94591014905531,0,0
"299",8645254,"Lovely, Quiet Room",45,-71.11893,42.25907,5,2,"Hyde Park","Private room in residential home","Private room",1,1,3.80666248977032,1.6094379124341,0.693147180559945,0,0
"300",8720718,"Cozy studio apartment in Jamaica plain!",124,-71.10721,42.3168,4.96,2,"Jamaica Plain","Entire guest suite","Entire home/apt",1,1,4.82028156560504,1.60140574073684,0.693147180559945,0,0
"301",8734707,"Brownstone Penthouse Private Bath Suite by LMA & T",102,-71.09194,42.32776,4.9,3,"Roxbury","Private room in townhouse","Private room",1,2,4.62497281328427,1.58923520511658,1.09861228866811,0.693147180559945,0
"302",8735827,"Brownstone Serene Room Treetop Views by LMA & T",103,-71.09105,42.32826,4.82,3,"Roxbury","Private room in townhouse","Private room",1,1,4.63472898822964,1.57277392806251,1.09861228866811,0,0
"303",8747720,"1 Bedroom Apt Beacon Hill, Boston",225,-71.06903,42.35824,5,1,"Beacon Hill","Entire rental unit","Entire home/apt",1,1,5.41610040220442,1.6094379124341,0,0,0
"304",8774600,"Private Bedroom & Bath @Kendall/MIT",99,-71.06905,42.36206,4.73,21,"West End","Private room in rental unit","Private room",1,1,4.59511985013459,1.55392520250384,3.04452243772342,0,0
"305",8904297,"Cozy Double Times II",70,-71.07936,42.27173,4.59,2,"Mattapan","Private room in residential home","Private room",1,0,4.24849524204936,1.52388002407245,0.693147180559945,0,0
"306",8904656,"Fireplace Haven",75,-71.07935,42.2719,4.49,2,"Mattapan","Private room in residential home","Private room",1,2,4.31748811353631,1.50185270175416,0.693147180559945,0.693147180559945,0
"307",8908145,"Elegant, spacious boudoir with fireplace.",151,-71.11105,42.30861,4.4,7,"Jamaica Plain","Private room in guest suite","Private room",1,1,5.01727983681492,1.48160454092422,1.94591014905531,0,0
"308",8923817,"Elegant studio,kitchn, soaking tub",146,-71.11119,42.30994,4.48,7,"Jamaica Plain","Entire rental unit","Entire home/apt",1,1,4.98360662170834,1.49962304642689,1.94591014905531,0,0
"309",8947232,"Just around the corner from the Red Line!",38,-71.06818,42.28946,4.08,25,"Dorchester","Private room in rental unit","Private room",1,1,3.63758615972639,1.40609698841607,3.2188758248682,0,0
"310",9018434,"Warm & Cozy Home for Your Stay!",349,-71.06222,42.29005,4.62,6,"Dorchester","Entire rental unit","Entire home/apt",4,5,5.85507192220243,1.53039470509365,1.79175946922805,1.6094379124341,1.38629436111989
"311",9078998,"Studio on Charles St. in Beacon Hil",150,-71.07008,42.35867,4.67,1,"Beacon Hill","Entire rental unit","Entire home/apt",1,1,5.01063529409626,1.54115907168081,0,0,0
"312",9114896,"Private floor w/ 2BR, 1B, 1LR (900 Sq Ft)",75,-71.15875,42.35475,4.68,1,"Brighton","Entire rental unit","Entire home/apt",2,2,4.31748811353631,1.54329810992956,0,0.693147180559945,0.693147180559945
"313",9148781,"The Lincoln Suite at The Upton, 1+ Month Stays",122,-71.07305,42.34299,4.8,5,"South End","Entire rental unit","Entire home/apt",1,1,4.80402104473326,1.56861591791385,1.6094379124341,0,0
"314",9166393,"Spacious room close to T-Station",60,-71.09752,42.32708,5,1,"Roxbury","Private room in residential home","Private room",1,1,4.0943445622221,1.6094379124341,0,0,0
"315",9216838,"Big, Bright, and Spacious Bedroom",26,-71.12859,42.35291,4.9,1,"Allston","Private room in rental unit","Private room",1,1,3.25809653802148,1.58923520511658,0,0,0
"316",9218312,"Arboretum retreat with AC, private bath, entrance.",85,-71.13046,42.29021,4.96,1,"Roslindale","Private room in guest suite","Private room",1,1,4.44265125649032,1.60140574073684,0,0,0
"317",9301075,"Double in Arts & Crafts Bungalow",44,-71.14423,42.2779,4.91,2,"West Roxbury","Private room in bungalow","Private room",1,1,3.78418963391826,1.59127394180643,0.693147180559945,0,0
"318",9327506,"Luxury in Back Bay / South End",450,-71.07953,42.34473,5,1,"Back Bay","Entire rental unit","Entire home/apt",3,3,6.10924758276437,1.6094379124341,0,1.09861228866811,1.09861228866811
"319",9340410,"Two rooms in Arts & Crafts Bungalow",66,-71.14423,42.2779,4.92,2,"West Roxbury","Private room in bungalow","Private room",2,2,4.18965474202643,1.59330853050422,0.693147180559945,0.693147180559945,0.693147180559945
"320",9349614,"Sunny, Family-Friendly Apartment",150,-71.10763,42.30627,4,2,"Jamaica Plain","Entire rental unit","Entire home/apt",2,2,5.01063529409626,1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945
"321",9349646,"Family-friendly private room",100,-71.10567,42.30571,5,2,"Jamaica Plain","Private room in rental unit","Private room",1,1,4.60517018598809,1.6094379124341,0.693147180559945,0,0
"322",9382898,"Private Bed and Bathroom,parking, close to airport",70,-71.03767,42.38074,4.72,1,"East Boston","Private room in rental unit","Private room",1,1,4.24849524204936,1.55180879959746,0,0,0
"323",9473816,"Back Bay apartment",159,-71.07955,42.35166,5,1,"Back Bay","Entire rental unit","Entire home/apt",1,2,5.06890420222023,1.6094379124341,0,0.693147180559945,0
"324",9493951,"Double Room in Beautiful Home!",139,-71.06248,42.28992,4.5,6,"Dorchester","Private room in rental unit","Private room",1,2,4.93447393313069,1.50407739677627,1.79175946922805,0.693147180559945,0
"325",9494212,"Spacious Bedroom in Cozy Home!",89,-71.06248,42.28992,4.61,6,"Dorchester","Private room in rental unit","Private room",1,1,4.48863636973214,1.52822785700856,1.79175946922805,0,0
"326",9494511,"Cozy Room in Large Home!",119,-71.06248,42.28992,4.6,6,"Dorchester","Private room in rental unit","Private room",1,1,4.77912349311153,1.52605630349505,1.79175946922805,0,0
"327",9677207,"Beautiful Brownstone near Copley Sq",150,-71.07561,42.35294,4.75,1,"Back Bay","Entire rental unit","Entire home/apt",1,1,5.01063529409626,1.55814461804655,0,0,0
"328",9685076,"Convenient & Inexpensive Room Near T!",34,-71.07071,42.30489,4.54,25,"Dorchester","Private room in rental unit","Private room",1,1,3.52636052461616,1.51292701205326,3.2188758248682,0,0
"329",9685085,"Amazing Private Bedroom with AirBed Near T!",34,-71.07005,42.28885,4.63,25,"Dorchester","Private room in rental unit","Private room",1,1,3.52636052461616,1.53255686809814,3.2188758248682,0,0
"330",9731479,"Penthouse South End with roof deck",120,-71.06745,42.34514,4.84,1,"South End","Entire rental unit","Entire home/apt",2,2,4.78749174278205,1.57691472072854,0,0.693147180559945,0.693147180559945
"331",9751520,"1 BR Apt Close to Airport/Train",70,-71.03529,42.36583,4.5,1,"East Boston","Entire rental unit","Entire home/apt",1,1,4.24849524204936,1.50407739677627,0,0,0
"332",9834727,"Hideaway in Boston's North End-""Little Italy""",257,-71.05669,42.36594,4.65,1,"North End","Entire condominium (condo)","Entire home/apt",1,1,5.54907608489522,1.53686721959926,0,0,0
"333",9878725,"Small Cozy Attic Bedroom",56,-71.13333,42.36152,5,5,"Allston","Private room in residential home","Private room",1,1,4.02535169073515,1.6094379124341,1.6094379124341,0,0
"334",9900315,"Sunny, Stylish, Historic 1800s Schoolhouse Retreat",163,-71.0607,42.37594,4.9,1,"Charlestown","Entire rental unit","Entire home/apt",1,1,5.09375020080676,1.58923520511658,0,0,0
"335",9970895,"South End-Close to Everything!",159,-71.0743,42.33512,5,1,"South End","Entire condominium (condo)","Entire home/apt",1,1,5.06890420222023,1.6094379124341,0,0,0
"336",10068240,"Spacious Room on Top Floor!",119,-71.06248,42.28992,4.61,6,"Dorchester","Private room in rental unit","Private room",1,1,4.77912349311153,1.52822785700856,1.79175946922805,0,0
"337",10074653,"bright duplex apt in old brick city house-1800",120,-71.10963,42.32057,5,1,"Jamaica Plain","Entire townhouse","Entire home/apt",2,3,4.78749174278205,1.6094379124341,0,1.09861228866811,0.693147180559945
"338",10123024,"Private, amazing 1-bedroom apt in central location",125,-71.13059,42.35128,4.2,1,"Allston","Entire rental unit","Entire home/apt",1,1,4.8283137373023,1.43508452528932,0,0,0
"339",10132073,"Extended stays",162,-71.03893,42.37126,4.89,2,"East Boston","Entire rental unit","Entire home/apt",1,1,5.08759633523238,1.58719230348678,0.693147180559945,0,0
"340",10190260,"Share South End Loft at Silver Line w/ parking!",85,-71.07898,42.33423,4.5,2,"Roxbury","Private room in condominium (condo)","Private room",1,1,4.44265125649032,1.50407739677627,0.693147180559945,0,0
"341",10231171,"Allston Close to Harvard Business School + BU C",68,-71.12946,42.358,4.73,3,"Allston","Private room in residential home","Private room",1,1,4.21950770517611,1.55392520250384,1.09861228866811,0,0
"342",10249798,"2nd floor room in Victorian House",150,-71.06931,42.32449,4.85,3,"Roxbury","Private room in residential home","Private room",3,0,5.01063529409626,1.57897870494939,1.09861228866811,0,1.09861228866811
"343",10299047,"2BR w deck near subway, downtown & hospitals",125,-71.10305,42.31431,4.67,1,"Jamaica Plain","Entire condominium (condo)","Entire home/apt",2,2,4.8283137373023,1.54115907168081,0,0.693147180559945,0.693147180559945
"344",10427882,"The Boston Christopher One Bedroom",229,-71.07783,42.34433,4.55,8,"South End","Entire rental unit","Entire home/apt",1,1,5.43372200355424,1.51512723296286,2.07944154167984,0,0
"345",10524872,"Spacious loft in the quiet suburbs #1",34,-71.15435,42.34488,4.64,4,"Brighton","Private room in loft","Private room",1,1,3.52636052461616,1.53471436623816,1.38629436111989,0,0
"346",10575430,"Cozy 4BD apartment with AirBeds",100,-71.06324,42.30027,4.67,25,"Dorchester","Entire rental unit","Entire home/apt",4,4,4.60517018598809,1.54115907168081,3.2188758248682,1.38629436111989,1.38629436111989
"347",10627514,"Sunny JP bedroom near Orange Line T",78,-71.1016,42.31548,4.57,2,"Jamaica Plain","Private room in residential home","Private room",1,1,4.35670882668959,1.51951320490611,0.693147180559945,0,0
"348",10634364,"Boston South-End Apt. With Porch",150,-71.07067,42.34581,4.94,1,"South End","Entire rental unit","Entire home/apt",1,1,5.01063529409626,1.59736533119983,0,0,0
"349",10787333,"Garden Apt - Highland Park/Fort Hill (Orange Line)",129,-71.09331,42.32777,4.92,1,"Roxbury","Entire rental unit","Entire home/apt",1,1,4.85981240436167,1.59330853050422,0,0,0
"350",10835494,"2-bedrom loft condo near BC, BU & Fenway w/parking",110,-71.15137,42.33786,4.82,2,"Brighton","Entire loft","Entire home/apt",2,2,4.70048036579242,1.57277392806251,0.693147180559945,0.693147180559945,0.693147180559945
"351",11240774,"New, furnished 1 bedroom apt w gym",95,-71.10365,42.34547,4.71,1,"Fenway","Entire rental unit","Entire home/apt",1,1,4.55387689160054,1.54968790802833,0,0,0
"352",11258721,"Sizeable Private Room w/ Air Bed & Convenient to T",32,-71.07109,42.303,4.44,25,"Dorchester","Private room in rental unit","Private room",1,1,3.46573590279973,1.49065437644413,3.2188758248682,0,0
"353",11343485,"Beacon Hill Gem! Spacious One Bedroom",100,-71.06379,42.35951,4.64,4,"Beacon Hill","Entire rental unit","Entire home/apt",1,2,4.60517018598809,1.53471436623816,1.38629436111989,0.693147180559945,0
"354",11370704,"Charming Modern Home in JP!",149,-71.10767,42.30897,4.86,1,"Jamaica Plain","Entire condominium (condo)","Entire home/apt",2,2,5.00394630594546,1.5810384379124,0,0.693147180559945,0.693147180559945
"355",11376403,"Roomy & Great Private Room with Airbed Near T!",33,-71.07226,42.30372,4.64,25,"Dorchester","Private room in rental unit","Private room",1,1,3.49650756146648,1.53471436623816,3.2188758248682,0,0
"356",11378662,"Chic Seaport Studio| Close to BCEC|Walk Everywhere",150,-71.04869,42.34864,4.88,1,"South Boston Waterfront","Entire condominium (condo)","Entire home/apt",1,1,5.01063529409626,1.58514521986506,0,0,0
"357",11462476,"Back Bay Near Fenway, Hynes, the T",197,-71.09015,42.34982,4.45,2,"Back Bay","Entire rental unit","Entire home/apt",1,0,5.28320372873799,1.49290409617815,0.693147180559945,0,0
"358",11553697,"Sunny Comfortable Apt in JP",200,-71.1134,42.32184,4.77,1,"Jamaica Plain","Entire rental unit","Entire home/apt",2,2,5.29831736654804,1.56234630490025,0,0.693147180559945,0.693147180559945
"359",11592154,"Sunny Riverview Right In Fenway!",298,-71.0955,42.34942,5,1,"Fenway","Private room in rental unit","Private room",1,2,5.6970934865054,1.6094379124341,0,0.693147180559945,0
"360",11639480,"Charming Multi Family Home",50,-71.08654,42.30877,4.77,1,"Roxbury","Private room in residential home","Private room",1,1,3.91202300542815,1.56234630490025,0,0,0
"361",11656698,"Spacious 2 bedroom Apartment.",189,-71.09648,42.32378,4.76,1,"Roxbury","Entire rental unit","Entire home/apt",2,2,5.24174701505964,1.56024766824333,0,0.693147180559945,0.693147180559945
"362",11739985,"Two Room Master Suite with Spa Bath",188,-71.10497,42.31937,4.87,2,"Jamaica Plain","Private room in residential home","Private room",2,4,5.23644196282995,1.5830939370945,0.693147180559945,1.38629436111989,0.693147180559945
"363",11759332,"Pleasant & Lovely Room Near T!",38,-71.06337,42.28921,4.63,25,"Dorchester","Private room in rental unit","Private room",1,1,3.63758615972639,1.53255686809814,3.2188758248682,0,0
"364",11760822,"Boston ШkolarFlat - safe space, nice view #BC/BU",120,-71.15012,42.34091,4.85,6,"Brighton","Entire rental unit","Entire home/apt",1,1,4.78749174278205,1.57897870494939,1.79175946922805,0,0
"365",11813641,"North End Luxurious Modern One Bedroom Condo-",103,-71.05159,42.36538,4.64,2,"North End","Entire condominium (condo)","Entire home/apt",1,1,4.63472898822964,1.53471436623816,0.693147180559945,0,0
"366",11871190,"Spacious loft in the quiet suburbs #2",34,-71.1532,42.3454,4.83,4,"Brighton","Private room in loft","Private room",1,1,3.52636052461616,1.57484646766448,1.38629436111989,0,0
"367",11924459,"Lil’ Italy, Harbor Private Entrance",99,-71.05202,42.36732,4.88,3,"North End","Private room in guest suite","Private room",1,1,4.59511985013459,1.58514521986506,1.09861228866811,0,0
"368",12040113,"Cozy, Clean, Convenient. Private 4 rm, 2 bdrm APT",57,-71.07731,42.27178,4.76,7,"Mattapan","Entire guest suite","Entire home/apt",2,4,4.04305126783455,1.56024766824333,1.94591014905531,1.38629436111989,0.693147180559945
"369",12067685,"Central sunny apt. (fun rugs)",135,-71.06341,42.34942,4.29,1,"Chinatown","Entire rental unit","Entire home/apt",1,1,4.90527477843843,1.45628673293993,0,0,0
"370",12103501,"Inexpensive & Clean Private Bedroom with Airbed",32,-71.07225,42.30586,4.5,25,"Dorchester","Private room in rental unit","Private room",1,1,3.46573590279973,1.50407739677627,3.2188758248682,0,0
"371",12170576,"The Metropolitan - in Roslindale",100,-71.13042,42.27995,5,1,"Roslindale","Private room in residential home","Private room",1,1,4.60517018598809,1.6094379124341,0,0,0
"372",12175961,"Comfortable Room w/ AirBed by the Redline",35,-71.06812,42.28793,4.57,25,"Dorchester","Private room in rental unit","Private room",1,1,3.55534806148941,1.51951320490611,3.2188758248682,0,0
"373",12191871,"Luxury pet-friendly 2 bed by beautiful park!",211,-71.09804,42.31081,4.74,1,"Jamaica Plain","Entire rental unit","Entire home/apt",2,3,5.35185813347607,1.55603713570699,0,1.09861228866811,0.693147180559945
"374",12265127,"Small Room close to T, Boston College & Brookline",60,-71.14815,42.33933,4.83,1,"Brighton","Private room in rental unit","Private room",1,1,4.0943445622221,1.57484646766448,0,0,0
"375",12269155,"Boston Apartment (North End)",80,-71.05897,42.36332,4.87,1,"Downtown","Entire condominium (condo)","Entire home/apt",1,1,4.38202663467388,1.5830939370945,0,0,0
"376",12320063,"room in beautiful house",60,-71.10948,42.33233,4.67,1,"Mission Hill","Private room in rental unit","Private room",1,1,4.0943445622221,1.54115907168081,0,0,0
"377",12336281,"Spacious loft in the quiet suburbs #3",33,-71.15406,42.34504,4.53,4,"Brighton","Private room in loft","Private room",1,1,3.49650756146648,1.51072193949494,1.38629436111989,0,0
"378",12343708,"Walk/Bus to Redline Renovated Easy to MIT/Harvard",36,-71.07221,42.30536,4.89,30,"Dorchester","Private room in residential home","Private room",1,1,3.58351893845611,1.58719230348678,3.40119738166216,0,0
"379",12344142,"Top Rated Apartment! Exceptional Location!",115,-71.03974,42.37032,4.82,1,"East Boston","Entire rental unit","Entire home/apt",1,2,4.74493212836325,1.57277392806251,0,0.693147180559945,0
"380",12372052,"Apartment with 2-3 bedrooms-3 min to subway T stop",130,-71.07678,42.38348,4.71,15,"Charlestown","Entire rental unit","Entire home/apt",2,1,4.86753445045558,1.54968790802833,2.70805020110221,0,0.693147180559945
"381",12382239,"2BR Luxury Apt - Downtown/West End",257,-71.0613,42.36588,4.83,2,"Downtown","Entire rental unit","Entire home/apt",2,2,5.54907608489522,1.57484646766448,0.693147180559945,0.693147180559945,0.693147180559945
"382",12409042,"Close to Harvard - Zen Room Lic# STR383892",52,-71.12633,42.3605,4.79,9,"Allston","Private room in residential home","Private room",1,1,3.95124371858143,1.56653041142282,2.19722457733622,0,0
"383",12489916,"Penthouse in Back Bay",281,-71.07619,42.35387,4.9,1,"Back Bay","Entire rental unit","Entire home/apt",2,2,5.63835466933375,1.58923520511658,0,0.693147180559945,0.693147180559945
"384",12581300,"Private room in South Boston",65,-71.0535,42.33118,4.91,1,"South Boston","Private room in residential home","Private room",1,1,4.17438726989564,1.59127394180643,0,0,0
"385",12599820,"North End Furnished Condo!",175,-71.05657,42.36718,5,1,"North End","Entire condominium (condo)","Entire home/apt",1,1,5.16478597392351,1.6094379124341,0,0,0
"386",12672097,"Boston Brownstone",243,-71.09049,42.34626,4.83,1,"Fenway","Entire rental unit","Entire home/apt",2,2,5.49306144334055,1.57484646766448,0,0.693147180559945,0.693147180559945
"387",12756776,"Wonderful Boston apartment Sunny & Newly renovated",200,-71.09557,42.32647,4.29,1,"Roxbury","Entire rental unit","Entire home/apt",3,4,5.29831736654804,1.45628673293993,0,1.38629436111989,1.09861228866811
"388",12834650,"Comfy room",50,-71.16056,42.35019,4.18,2,"Brighton","Private room in residential home","Private room",4,1,3.91202300542815,1.43031124653666,0.693147180559945,0,1.38629436111989
"389",12901078,"Mahar family room",95,-71.07681,42.27644,4.64,6,"Mattapan","Private room in residential home","Private room",1,1,4.55387689160054,1.53471436623816,1.79175946922805,0,0
"390",12949270,"Elegant room, colorful artist home",65,-71.1144,42.3206,4.83,2,"Jamaica Plain","Private room in rental unit","Private room",1,1,4.17438726989564,1.57484646766448,0.693147180559945,0,0
"391",12949309,"Luxury 2 Bedroom Steps from Rose Kennedy Greenway",295,-71.05992,42.3529,5,183,"Downtown","Entire rental unit","Entire home/apt",2,2,5.68697535633982,1.6094379124341,5.20948615284142,0.693147180559945,0.693147180559945
"392",12950332,"Clean Large Room near Redline/Rail Peaceful Area",37,-71.07221,42.30536,4.78,30,"Dorchester","Private room in rental unit","Private room",1,1,3.61091791264422,1.56444054650336,3.40119738166216,0,0
"393",12997334,"1 BR apartment near Harvard",99,-71.12005,42.36546,5,1,"Allston","Entire rental unit","Entire home/apt",1,2,4.59511985013459,1.6094379124341,0,0.693147180559945,0
"394",13029806,"1 bedroom 1 bathroom in South End, Boston",210,-71.0692,42.33686,4.92,1,"South End","Entire rental unit","Entire home/apt",1,1,5.34710753071747,1.59330853050422,0,0,0
"395",13032590,"3 bed apt next to T- fast wifi-off street parking",186,-71.07734,42.38187,4.88,15,"Charlestown","Entire rental unit","Entire home/apt",3,3,5.2257466737132,1.58514521986506,2.70805020110221,1.09861228866811,1.09861228866811
"396",13044229,"Andrew Sq, South Boston - Modern Condo",150,-71.05512,42.32818,4.78,1,"South Boston","Entire rental unit","Entire home/apt",1,1,5.01063529409626,1.56444054650336,0,0,0
"397",13046581,"Beautiful Apartment-5 Beds-Parking-Super Clean!",96,-71.15911,42.25979,4.72,1,"West Roxbury","Entire rental unit","Entire home/apt",3,3,4.56434819146784,1.55180879959746,0,1.09861228866811,1.09861228866811
"398",13046976,"Sunny renovated 1 bed in friendly East Boston",147,-71.03977,42.3786,4.86,2,"East Boston","Entire rental unit","Entire home/apt",1,2,4.99043258677874,1.5810384379124,0.693147180559945,0.693147180559945,0
"399",13054720,"Brownstone near Northeastern University/91 day min",59,-71.08359,42.33722,4.83,1,"Roxbury","Entire rental unit","Entire home/apt",1,1,4.07753744390572,1.57484646766448,0,0,0
